Loading mesh: mug.obj
20234 18647 3601
20233 18646 3601
2076 18698 3561
2077 18699 3561
20235 18650 3601
20234 18647 3601
2077 18699 3561
2078 18700 3561
20236 18652 3601
20235 18650 3601
2078 18700 3561
2079 18701 3561
20237 18654 3601
20236 18652 3601
2079 18701 3561
2080 18702 3561
20238 18656 3601
20237 18654 3601
2080 18702 3561
2081 18703 3561
20239 18658 3601
20238 18656 3601
2081 18703 3561
133 50 50
4280 52 52
20239 18658 3601
20239 18658 3601
4280 52 52
4281 81 81
20246 18659 3600
20246 18659 3600
4281 81 81
4282 80 80
20253 18666 3602
20253 18666 3602
4282 80 80
4283 79 79
20260 18673 3603
20260 18673 3603
4283 79 79
4284 78 78
20267 18680 8551
20267 18680 8551
4284 78 78
4285 77 77
20274 18687 3605
20274 18687 3605
4285 77 77
4286 75 75
20281 18694 3606
20281 18694 3606
4286 75 75
134 76 76
5106 18367 3633
20280 18693 3606
20281 18694 3606
5106 18367 3633
5107 18366 3633
20279 18692 3606
20280 18693 3606
5107 18366 3633
5108 18365 3633
20278 18691 3606
20279 18692 3606
5108 18365 3633
5109 18364 3633
20277 18690 3606
20278 18691 3606
5109 18364 3633
5110 18363 3633
20276 18688 3606
20277 18690 3606
5110 18363 3633
5111 18362 3633
20275 18689 3606
20276 18688 3606
5111 18362 3633
5112 18360 3633
5658 18704 3606
20275 18689 3606
5112 18360 3633
347 18359 3633
5657 18705 3605
20268 18682 3605
20275 18689 3606
5658 18704 3606
5656 18706 3604
20261 18675 3604
20268 18682 3605
5657 18705 3605
5655 18707 3603
20254 18668 3603
20261 18675 3604
5656 18706 3604
5654 18708 3602
20247 18661 3602
20254 18668 3603
5655 18707 3603
5653 18709 3600
20240 18649 3600
20247 18661 3602
5654 18708 3602
5652 18697 3601
20233 18646 3601
20240 18649 3600
5653 18709 3600
20282 18710 8552
20283 18711 8553
20290 18712 8554
20289 18713 8555
20283 18711 8553
20284 18714 8556
20291 18715 8557
20290 18712 8554
20284 18714 8556
20285 18716 8558
20292 18717 8559
20291 18715 8557
20285 18716 8558
20286 18718 8560
20293 18719 8561
20292 18717 8559
20286 18718 8560
20287 18720 8562
20294 18721 8563
20293 18719 8561
20287 18720 8562
20288 18722 8564
20295 18723 8565
20294 18721 8563
20289 18713 8555
20290 18712 8554
20297 18724 8566
20296 18725 8567
20290 18712 8554
20291 18715 8557
20298 18726 8568
20297 18724 8566
20291 18715 8557
20292 18717 8559
20299 18727 8569
20298 18726 8568
20292 18717 8559
20293 18719 8561
20300 18728 8570
20299 18727 8569
20293 18719 8561
20294 18721 8563
20301 18729 8571
20300 18728 8570
20294 18721 8563
20295 18723 8565
20302 18730 8572
20301 18729 8571
20296 18725 8567
20297 18724 8566
20304 18731 8573
20303 18732 8574
20297 18724 8566
20298 18726 8568
20305 18733 8575
20304 18731 8573
20298 18726 8568
20299 18727 8569
20306 18734 8576
20305 18733 8575
20299 18727 8569
20300 18728 8570
20307 18735 8577
20306 18734 8576
20300 18728 8570
20301 18729 8571
20308 18736 8578
20307 18735 8577
20301 18729 8571
20302 18730 8572
20309 18737 8579
20308 18736 8578
20303 18732 8574
20304 18731 8573
20311 18738 8580
20310 18739 8581
20304 18731 8573
20305 18733 8575
20312 18740 8582
20311 18738 8580
20305 18733 8575
20306 18734 8576
20313 18741 8583
20312 18740 8582
20306 18734 8576
20307 18735 8577
20314 18742 8584
20313 18741 8583
20307 18735 8577
20308 18736 8578
20315 18743 8585
20314 18742 8584
20308 18736 8578
20309 18737 8579
20316 18744 8586
20315 18743 8585
20310 18739 8581
20311 18738 8580
20318 18745 8587
20317 18746 8588
20311 18738 8580
20312 18740 8582
20319 18747 8589
20318 18745 8587
20312 18740 8582
20313 18741 8583
20320 18748 8590
20319 18747 8589
20313 18741 8583
20314 18742 8584
20321 18749 8591
20320 18748 8590
20314 18742 8584
20315 18743 8585
20322 18750 8592
20321 18749 8591
20315 18743 8585
20316 18744 8586
20323 18751 8593
20322 18750 8592
20317 18746 8588
20318 18745 8587
20325 18752 8594
20324 18753 8595
20318 18745 8587
20319 18747 8589
20326 18754 8596
20325 18752 8594
20319 18747 8589
20320 18748 8590
20327 18755 8597
20326 18754 8596
20320 18748 8590
20321 18749 8591
20328 18756 8598
20327 18755 8597
20321 18749 8591
20322 18750 8592
20329 18757 8599
20328 18756 8598
20322 18750 8592
20323 18751 8593
20330 18758 8600
20329 18757 8599
294 13399 7879
4377 18759 7877
20282 18710 8552
4307 18760 8601
4377 18759 7877
4376 18761 7876
20283 18711 8553
20282 18710 8552
4376 18761 7876
4375 18762 7875
20284 18714 8556
20283 18711 8553
4375 18762 7875
4374 18763 7874
20285 18716 8558
20284 18714 8556
4374 18763 7874
4373 18764 7873
20286 18718 8560
20285 18716 8558
4373 18764 7873
4372 18765 7872
20287 18720 8562
20286 18718 8560
4372 18765 7872
4371 18766 7871
20288 18722 8564
20287 18720 8562
4371 18766 7871
290 18767 7870
4314 18768 8602
20288 18722 8564
20288 18722 8564
4314 18768 8602
4313 18769 8603
20295 18723 8565
20295 18723 8565
4313 18769 8603
4312 18770 8604
20302 18730 8572
20302 18730 8572
4312 18770 8604
4311 18771 8605
20309 18737 8579
20309 18737 8579
4311 18771 8605
4310 18772 8606
20316 18744 8586
20316 18744 8586
4310 18772 8606
4309 18773 8607
20323 18751 8593
20323 18751 8593
4309 18773 8607
4308 18774 8608
20330 18758 8600
20330 18758 8600
4308 18774 8608
291 18775 8609
4364 18776 8610
20329 18757 8599
20330 18758 8600
4364 18776 8610
4365 18777 8611
20328 18756 8598
20329 18757 8599
4365 18777 8611
4366 18778 8612
20327 18755 8597
20328 18756 8598
4366 18778 8612
4367 18779 8613
20326 18754 8596
20327 18755 8597
4367 18779 8613
4368 18780 8614
20325 18752 8594
20326 18754 8596
4368 18780 8614
4369 18781 8615
20324 18753 8595
20325 18752 8594
4369 18781 8615
4370 18782 8616
4301 18783 8617
20324 18753 8595
4370 18782 8616
295 13616 8094
4302 18784 8618
20317 18746 8588
20324 18753 8595
4301 18783 8617
4303 18785 8619
20310 18739 8581
20317 18746 8588
4302 18784 8618
4304 18786 8620
20303 18732 8574
20310 18739 8581
4303 18785 8619
4305 18787 8621
20296 18725 8567
20303 18732 8574
4304 18786 8620
4306 18788 8622
20289 18713 8555
20296 18725 8567
4305 18787 8621
4307 18760 8601
20282 18710 8552
20289 18713 8555
4306 18788 8622
20331 18789 8623
20332 18790 8624
20339 18791 8625
20338 18792 8626
20332 18790 8624
20333 18793 8627
20340 18794 8628
20339 18791 8625
20333 18793 8627
20334 18795 8629
20341 18796 8630
20340 18794 8628
20334 18795 8629
20335 18797 8631
20342 18798 8632
20341 18796 8630
20335 18797 8631
20336 18799 8633
20343 18800 8634
20342 18798 8632
20336 18799 8633
20337 18801 8635
20344 18802 8636
20343 18800 8634
20338 18792 8626
20339 18791 8625
20346 18803 8637
20345 18804 8638
20339 18791 8625
20340 18794 8628
20347 18805 8639
20346 18803 8637
20340 18794 8628
20341 18796 8630
20348 18806 8640
20347 18805 8639
20341 18796 8630
20342 18798 8632
20349 18807 8641
20348 18806 8640
20342 18798 8632
20343 18800 8634
20350 18808 8642
20349 18807 8641
20343 18800 8634
20344 18802 8636
20351 18809 8643
20350 18808 8642
20345 18804 8638
20346 18803 8637
20353 18810 8644
20352 18811 8645
20346 18803 8637
20347 18805 8639
20354 18812 8646
20353 18810 8644
20347 18805 8639
20348 18806 8640
20355 18813 8647
20354 18812 8646
20348 18806 8640
20349 18807 8641
20356 18814 8648
20355 18813 8647
20349 18807 8641
20350 18808 8642
20357 18815 8649
20356 18814 8648
20350 18808 8642
20351 18809 8643
20358 18816 8650
20357 18815 8649
20352 18811 8645
20353 18810 8644
20360 18817 8651
20359 18818 8652
20353 18810 8644
20354 18812 8646
20361 18819 8653
20360 18817 8651
20354 18812 8646
20355 18813 8647
20362 18820 8654
20361 18819 8653
20355 18813 8647
20356 18814 8648
20363 18821 8655
20362 18820 8654
20356 18814 8648
20357 18815 8649
20364 18822 8656
20363 18821 8655
20357 18815 8649
20358 18816 8650
20365 18823 8657
20364 18822 8656
20359 18818 8652
20360 18817 8651
20367 18824 8658
20366 18825 8659
20360 18817 8651
20361 18819 8653
20368 18826 8660
20367 18824 8658
20361 18819 8653
20362 18820 8654
20369 18827 8661
20368 18826 8660
20362 18820 8654
20363 18821 8655
20370 18828 8662
20369 18827 8661
20363 18821 8655
20364 18822 8656
20371 18829 8663
20370 18828 8662
20364 18822 8656
20365 18823 8657
20372 18830 8664
20371 18829 8663
20366 18825 8659
20367 18824 8658
20374 18831 8665
20373 18832 8666
20367 18824 8658
20368 18826 8660
20375 18833 8667
20374 18831 8665
20368 18826 8660
20369 18827 8661
20376 18834 8668
20375 18833 8667
20369 18827 8661
20370 18828 8662
20377 18835 8669
20376 18834 8668
20370 18828 8662
20371 18829 8663
20378 18836 8670
20377 18835 8669
20371 18829 8663
20372 18830 8664
20379 18837 8671
20378 18836 8670
337 18838 8672
4993 18839 8673
20331 18789 8623
4958 18840 8674
4993 18839 8673
4992 18841 8675
20332 18790 8624
20331 18789 8623
4992 18841 8675
4991 18842 8676
20333 18793 8627
20332 18790 8624
4991 18842 8676
4990 18843 8677
20334 18795 8629
20333 18793 8627
4990 18843 8677
4989 18844 8678
20335 18797 8631
20334 18795 8629
4989 18844 8678
4988 18845 8679
20336 18799 8633
20335 18797 8631
4988 18845 8679
4987 18846 8680
20337 18801 8635
20336 18799 8633
4987 18846 8680
333 13590 8068
4930 13592 8070
20337 18801 8635
20337 18801 8635
4930 13592 8070
4929 13621 8099
20344 18802 8636
20344 18802 8636
4929 13621 8099
4928 13620 8098
20351 18809 8643
20351 18809 8643
4928 13620 8098
4927 13619 8097
20358 18816 8650
20358 18816 8650
4927 13619 8097
4926 13618 8096
20365 18823 8657
20365 18823 8657
4926 13618 8096
4925 13617 8095
20372 18830 8664
20372 18830 8664
4925 13617 8095
4924 13615 8093
20379 18837 8671
20379 18837 8671
4924 13615 8093
295 13616 8094
4370 18847 8616
20378 18836 8670
20379 18837 8671
4370 18847 8616
4369 18848 8615
20377 18835 8669
20378 18836 8670
4369 18848 8615
4368 18849 8614
20376 18834 8668
20377 18835 8669
4368 18849 8614
4367 18850 8613
20375 18833 8667
20376 18834 8668
4367 18850 8613
4366 18851 8612
20374 18831 8665
20375 18833 8667
4366 18851 8612
4365 18852 8611
20373 18832 8666
20374 18831 8665
4365 18852 8611
4364 18853 8610
4952 18854 8681
20373 18832 8666
4364 18853 8610
291 18855 8609
4953 18856 8682
20366 18825 8659
20373 18832 8666
4952 18854 8681
4954 18857 8683
20359 18818 8652
20366 18825 8659
4953 18856 8682
4955 18858 8684
20352 18811 8645
20359 18818 8652
4954 18857 8683
4956 18859 8685
20345 18804 8638
20352 18811 8645
4955 18858 8684
4957 18860 8686
20338 18792 8626
20345 18804 8638
4956 18859 8685
4958 18840 8674
20331 18789 8623
20338 18792 8626
4957 18860 8686
20380 18861 8687
20381 18862 8688
20388 18863 8689
20387 18864 8690
20381 18862 8688
20382 18865 8691
20389 18866 8692
20388 18863 8689
20382 18865 8691
20383 18867 8693
20390 18868 8694
20389 18866 8692
20383 18867 8693
20384 18869 8695
20391 18870 8696
20390 18868 8694
20384 18869 8695
20385 18871 8697
20392 18872 8698
20391 18870 8696
20385 18871 8697
20386 18873 8699
20393 18874 8700
20392 18872 8698
20387 18864 8690
20388 18863 8689
20395 18875 8701
20394 18876 8702
20388 18863 8689
20389 18866 8692
20396 18877 8703
20395 18875 8701
20389 18866 8692
20390 18868 8694
20397 18878 8704
20396 18877 8703
20390 18868 8694
20391 18870 8696
20398 18879 8705
20397 18878 8704
20391 18870 8696
20392 18872 8698
20399 18880 8706
20398 18879 8705
20392 18872 8698
20393 18874 8700
20400 18881 8707
20399 18880 8706
20394 18876 8702
20395 18875 8701
20402 18882 8708
20401 18883 8709
20395 18875 8701
20396 18877 8703
20403 18884 8710
20402 18882 8708
20396 18877 8703
20397 18878 8704
20404 18885 8711
20403 18884 8710
20397 18878 8704
20398 18879 8705
20405 18886 8712
20404 18885 8711
20398 18879 8705
20399 18880 8706
20406 18887 8713
20405 18886 8712
20399 18880 8706
20400 18881 8707
20407 18888 8714
20406 18887 8713
20401 18883 8709
20402 18882 8708
20409 18889 8715
20408 18890 8716
20402 18882 8708
20403 18884 8710
20410 18891 8717
20409 18889 8715
20403 18884 8710
20404 18885 8711
20411 18892 8718
20410 18891 8717
20404 18885 8711
20405 18886 8712
20412 18893 8719
20411 18892 8718
20405 18886 8712
20406 18887 8713
20413 18894 8720
20412 18893 8719
20406 18887 8713
20407 18888 8714
20414 18895 8721
20413 18894 8720
20408 18890 8716
20409 18889 8715
20416 18896 8722
20415 18897 8723
20409 18889 8715
20410 18891 8717
20417 18898 8724
20416 18896 8722
20410 18891 8717
20411 18892 8718
20418 18899 8725
20417 18898 8724
20411 18892 8718
20412 18893 8719
20419 18900 8726
20418 18899 8725
20412 18893 8719
20413 18894 8720
20420 18901 8727
20419 18900 8726
20413 18894 8720
20414 18895 8721
20421 18902 8728
20420 18901 8727
20415 18897 8723
20416 18896 8722
20423 18903 8729
20422 18904 8730
20416 18896 8722
20417 18898 8724
20424 18905 8731
20423 18903 8729
20417 18898 8724
20418 18899 8725
20425 18906 8732
20424 18905 8731
20418 18899 8725
20419 18900 8726
20426 18907 8733
20425 18906 8732
20419 18900 8726
20420 18901 8727
20427 18908 8734
20426 18907 8733
20420 18901 8727
20421 18902 8728
20428 18909 8735
20427 18908 8734
343 18910 8736
5077 18911 8737
20380 18861 8687
5042 18912 8738
5077 18911 8737
5076 18913 8739
20381 18862 8688
20380 18861 8687
5076 18913 8739
5075 18914 8740
20382 18865 8691
20381 18862 8688
5075 18914 8740
5074 18915 8741
20383 18867 8693
20382 18865 8691
5074 18915 8741
5073 18916 8742
20384 18869 8695
20383 18867 8693
5073 18916 8742
5072 18917 8743
20385 18871 8697
20384 18869 8695
5072 18917 8743
5071 18918 8744
20386 18873 8699
20385 18871 8697
5071 18918 8744
340 13373 7853
5021 13375 7855
20386 18873 8699
20386 18873 8699
5021 13375 7855
5020 13404 7884
20393 18874 8700
20393 18874 8700
5020 13404 7884
5019 13403 7883
20400 18881 8707
20400 18881 8707
5019 13403 7883
5018 13402 7882
20407 18888 8714
20407 18888 8714
5018 13402 7882
5017 13401 7881
20414 18895 8721
20414 18895 8721
5017 13401 7881
5016 13400 7880
20421 18902 8728
20421 18902 8728
5016 13400 7880
5015 13398 7878
20428 18909 8735
20428 18909 8735
5015 13398 7878
294 13399 7879
4343 18919 8745
20427 18908 8734
20428 18909 8735
4343 18919 8745
4344 18920 8746
20426 18907 8733
20427 18908 8734
4344 18920 8746
4345 18921 8747
20425 18906 8732
20426 18907 8733
4345 18921 8747
4346 18922 8748
20424 18905 8731
20425 18906 8732
4346 18922 8748
4347 18923 8749
20423 18903 8729
20424 18905 8731
4347 18923 8749
4348 18924 8750
20422 18904 8730
20423 18903 8729
4348 18924 8750
4349 18925 8751
5036 18926 8752
20422 18904 8730
4349 18925 8751
298 18927 8753
5037 18928 8754
20415 18897 8723
20422 18904 8730
5036 18926 8752
5038 18929 8755
20408 18890 8716
20415 18897 8723
5037 18928 8754
5039 18930 8756
20401 18883 8709
20408 18890 8716
5038 18929 8755
5040 18931 8757
20394 18876 8702
20401 18883 8709
5039 18930 8756
5041 18932 8758
20387 18864 8690
20394 18876 8702
5040 18931 8757
5042 18912 8738
20380 18861 8687
20387 18864 8690
5041 18932 8758
20429 18933 8759
20430 18934 8760
20437 18935 8761
20436 18936 8762
20430 18934 8760
20431 18937 8763
20438 18938 8764
20437 18935 8761
20431 18937 8763
20432 18939 8765
20439 18940 8766
20438 18938 8764
20432 18939 8765
20433 18941 8767
20440 18942 8768
20439 18940 8766
20433 18941 8767
20434 18943 8769
20441 18944 8770
20440 18942 8768
20434 18943 8769
20435 18945 8771
20442 18946 8772
20441 18944 8770
20436 18936 8762
20437 18935 8761
20444 18947 8773
20443 18948 8774
20437 18935 8761
20438 18938 8764
20445 18949 8775
20444 18947 8773
20438 18938 8764
20439 18940 8766
20446 18950 8776
20445 18949 8775
20439 18940 8766
20440 18942 8768
20447 18951 8777
20446 18950 8776
20440 18942 8768
20441 18944 8770
20448 18952 8778
20447 18951 8777
20441 18944 8770
20442 18946 8772
20449 18953 8779
20448 18952 8778
20443 18948 8774
20444 18947 8773
20451 18954 8780
20450 18955 8781
20444 18947 8773
20445 18949 8775
20452 18956 8782
20451 18954 8780
20445 18949 8775
20446 18950 8776
20453 18957 8783
20452 18956 8782
20446 18950 8776
20447 18951 8777
20454 18958 8784
20453 18957 8783
20447 18951 8777
20448 18952 8778
20455 18959 8785
20454 18958 8784
20448 18952 8778
20449 18953 8779
20456 18960 8786
20455 18959 8785
20450 18955 8781
20451 18954 8780
20458 18961 8787
20457 18962 8788
20451 18954 8780
20452 18956 8782
20459 18963 8789
20458 18961 8787
20452 18956 8782
20453 18957 8783
20460 18964 8790
20459 18963 8789
20453 18957 8783
20454 18958 8784
20461 18965 8791
20460 18964 8790
20454 18958 8784
20455 18959 8785
20462 18966 8792
20461 18965 8791
20455 18959 8785
20456 18960 8786
20463 18967 8793
20462 18966 8792
20457 18962 8788
20458 18961 8787
20465 18968 8794
20464 18969 8795
20458 18961 8787
20459 18963 8789
20466 18970 8796
20465 18968 8794
20459 18963 8789
20460 18964 8790
20467 18971 8797
20466 18970 8796
20460 18964 8790
20461 18965 8791
20468 18972 8798
20467 18971 8797
20461 18965 8791
20462 18966 8792
20469 18973 8799
20468 18972 8798
20462 18966 8792
20463 18967 8793
20470 18974 8800
20469 18973 8799
20464 18969 8795
20465 18968 8794
20472 18975 8801
20471 18976 8802
20465 18968 8794
20466 18970 8796
20473 18977 8803
20472 18975 8801
20466 18970 8796
20467 18971 8797
20474 18978 8804
20473 18977 8803
20467 18971 8797
20468 18972 8798
20475 18979 8805
20474 18978 8804
20468 18972 8798
20469 18973 8799
20476 18980 8806
20475 18979 8805
20469 18973 8799
20470 18974 8800
20477 18981 8807
20476 18980 8806
338 18982 8808
4986 18983 8809
20429 18933 8759
4965 18984 8810
4986 18983 8809
4985 18985 8811
20430 18934 8760
20429 18933 8759
4985 18985 8811
4984 18986 8812
20431 18937 8763
20430 18934 8760
4984 18986 8812
4983 18987 8813
20432 18939 8765
20431 18937 8763
4983 18987 8813
4982 18988 8814
20433 18941 8767
20432 18939 8765
4982 18988 8814
4981 18989 8815
20434 18943 8769
20433 18941 8767
4981 18989 8815
4980 18990 8816
20435 18945 8771
20434 18943 8769
4980 18990 8816
336 13220 7700
4951 13222 7702
20435 18945 8771
20435 18945 8771
4951 13222 7702
4950 13251 7731
20442 18946 8772
20442 18946 8772
4950 13251 7731
4949 13250 7730
20449 18953 8779
20449 18953 8779
4949 13250 7730
4948 13249 7729
20456 18960 8786
20456 18960 8786
4948 13249 7729
4947 13248 7728
20463 18967 8793
20463 18967 8793
4947 13248 7728
4946 13247 7727
20470 18974 8800
20470 18974 8800
4946 13247 7727
4945 13245 7725
20477 18981 8807
20477 18981 8807
4945 13245 7725
296 13246 7726
4329 18991 8817
20476 18980 8806
20477 18981 8807
4329 18991 8817
4330 18992 8818
20475 18979 8805
20476 18980 8806
4330 18992 8818
4331 18993 8819
20474 18978 8804
20475 18979 8805
4331 18993 8819
4332 18994 8820
20473 18977 8803
20474 18978 8804
4332 18994 8820
4333 18995 8821
20472 18975 8801
20473 18977 8803
4333 18995 8821
4334 18996 8822
20471 18976 8802
20472 18975 8801
4334 18996 8822
4335 18997 8823
4959 18998 8824
20471 18976 8802
4335 18997 8823
300 18999 8825
4960 19000 8826
20464 18969 8795
20471 18976 8802
4959 18998 8824
4961 19001 8827
20457 18962 8788
20464 18969 8795
4960 19000 8826
4962 19002 8828
20450 18955 8781
20457 18962 8788
4961 19001 8827
4963 19003 8829
20443 18948 8774
20450 18955 8781
4962 19002 8828
4964 19004 8830
20436 18936 8762
20443 18948 8774
4963 19003 8829
4965 18984 8810
20429 18933 8759
20436 18936 8762
4964 19004 8830
20478 19005 8831
20479 19006 8832
20486 19007 8833
20485 19008 8834
20479 19006 8832
20480 19009 8835
20487 19010 8836
